"名称","住所","MTENO","LinkNo","経度","緯度","分類"
"","","7","2670","135.173475787316","33.8712474636822","埋蔵文化財包蔵地_点"
"","","6","2669","135.174167884759","33.8713459971476","埋蔵文化財包蔵地_点"
"","","5","2668","135.174546978025","33.8735965702664","埋蔵文化財包蔵地_点"
"","","4","2667","135.17527021054","33.8734529708014","埋蔵文化財包蔵地_点"
"","","8","2671","135.175837116436","33.8734695106702","埋蔵文化財包蔵地_点"
"","","3","2666","135.176349317617","33.8733202781036","埋蔵文化財包蔵地_点"
"","","2","2665","135.176874180409","33.8733029099348","埋蔵文化財包蔵地_点"
"","","1","2664","135.177665829136","33.872997429736","埋蔵文化財包蔵地_点"
"","","47","2541","135.177360612865","33.8703864662752","埋蔵文化財包蔵地_点"
"","","48","2542","135.172885314219","33.8722503209045","埋蔵文化財包蔵地_点"
"","","49","2663","135.173224001266","33.8729961958476","埋蔵文化財包蔵地_点"
"","","83","2576","135.179864958579","33.8724234898675","埋蔵文化財包蔵地_点"
"","","6","2501","135.181191996773","33.8730046776924","埋蔵文化財包蔵地_点"
"","","84","2577","135.17810261167","33.8754210984947","埋蔵文化財包蔵地_点"
"","","32","2820","135.156278722366","33.9226058223681","埋蔵文化財包蔵地_点"
"","","25","2813","135.1541439891","33.9210505739999","埋蔵文化財包蔵地_点"
"","","24","2812","135.153130424252","33.9217967744364","埋蔵文化財包蔵地_点"
"","","51","2840","135.150205873633","33.922737551762","埋蔵文化財包蔵地_点"
"","","49","2838","135.150610454812","33.9271541985524","埋蔵文化財包蔵地_点"
"","","45","2834","135.153789732422","33.9291756081131","埋蔵文化財包蔵地_点"
"","","34","2822","135.152267445918","33.9302663643144","埋蔵文化財包蔵地_点"
"","","50","2839","135.148048553338","33.9316863786312","埋蔵文化財包蔵地_点"
"","","38","2826","135.149664462215","33.9376200870589","埋蔵文化財包蔵地_点"
"","","39","2827","135.14591197696","33.9502913608877","埋蔵文化財包蔵地_点"
"","","41","2829","135.152270761072","33.9607705168581","埋蔵文化財包蔵地_点"
"","","40","2828","135.158879357443","33.9555140697975","埋蔵文化財包蔵地_点"
"","","7","2502","135.162448214749","33.9216287590023","埋蔵文化財包蔵地_点"
"","","76","2569","135.164198999384","33.9232092343087","埋蔵文化財包蔵地_点"
"","","75","2568","135.163188427681","33.9290473210464","埋蔵文化財包蔵地_点"
"","","3","2584","135.160064529449","33.9256982694125","埋蔵文化財包蔵地_点"
"","","2","2583","135.160261569955","33.9262391695714","埋蔵文化財包蔵地_点"
"","","1","2582","135.160204526542","33.9267532662597","埋蔵文化財包蔵地_点"
"","","3","2581","135.159900423572","33.9273761352309","埋蔵文化財包蔵地_点"
"","","2","2497","135.16174976701","33.9312975638696","埋蔵文化財包蔵地_点"
"","","46","2835","135.159079696762","33.9326030793611","埋蔵文化財包蔵地_点"
"","","33","2821","135.158181646581","33.9259155334656","埋蔵文化財包蔵地_点"
"","","9","2603","135.160285670605","33.9120517681196","埋蔵文化財包蔵地_点"
"","","1","2605","135.156815970561","33.9129163987695","埋蔵文化財包蔵地_点"
"","","28","2522","135.150051765602","33.8999928155229","埋蔵文化財包蔵地_点"
"","","10","2614","135.158482329386","33.9099502997555","埋蔵文化財包蔵地_点"
"","","11","2615","135.159379665874","33.9097800106316","埋蔵文化財包蔵地_点"
"","","16","2511","135.154629150792","33.9120860871159","埋蔵文化財包蔵地_点"
"","","30","2818","135.149190835499","33.9197274375424","埋蔵文化財包蔵地_点"
"","","27","2815","135.152712094246","33.9181767903277","埋蔵文化財包蔵地_点"
"","","28","2816","135.154735733866","33.9193819099255","埋蔵文化財包蔵地_点"
"","","27","2521","135.152899917319","33.9044005634977","埋蔵文化財包蔵地_点"
"","","11","2506","135.161396861997","33.9183074697344","埋蔵文化財包蔵地_点"
"","","13","2508","135.160737571853","33.9157274639006","埋蔵文化財包蔵地_点"
"","","81","2574","135.162034874506","33.9150346941878","埋蔵文化財包蔵地_点"
"","","25","2520","135.162479630612","33.9049079977424","埋蔵文化財包蔵地_点"
"","","24","2519","135.162055075898","33.9091023640975","埋蔵文化財包蔵地_点"
"","","21","2516","135.16425735898","33.9118612541428","埋蔵文化財包蔵地_点"
"","","29","2817","135.151295333509","33.9200050017011","埋蔵文化財包蔵地_点"
"","","71","2564","135.149419760379","33.9142364628968","埋蔵文化財包蔵地_点"
"","","18","2513","135.154212714913","33.9145915093808","埋蔵文化財包蔵地_点"
"","","14","2594","135.162827754131","33.9126856657955","埋蔵文化財包蔵地_点"
"","","19","2604","135.158162244867","33.9108545829954","埋蔵文化財包蔵地_点"
"","","12","2616","135.160214720372","33.9106566883858","埋蔵文化財包蔵地_点"
"","","8","2612","135.1559412121","33.9121202081521","埋蔵文化財包蔵地_点"
"","","5","2609","135.157671071974","33.9123507235851","埋蔵文化財包蔵地_点"
"","","4","2608","135.158687487311","33.9129567139688","埋蔵文化財包蔵地_点"
"","","3","2607","135.158118712556","33.9129183665656","埋蔵文化財包蔵地_点"
"","","2","2606","135.15716602435","33.9132648108574","埋蔵文化財包蔵地_点"
"","","7","2611","135.157104773781","33.9121738542133","埋蔵文化財包蔵地_点"
"","","6","2610","135.15596854687","33.9130163820096","埋蔵文化財包蔵地_点"
"","","7","2601","135.159267895563","33.9124060476035","埋蔵文化財包蔵地_点"
"","","13","2617","135.161090948073","33.9095262016717","埋蔵文化財包蔵地_点"
"","","8","2602","135.160924454659","33.911999170787","埋蔵文化財包蔵地_点"
"","","15","2510","135.154794430071","33.912823515813","埋蔵文化財包蔵地_点"
"","","3","2597","135.16092207838","33.9141802258875","埋蔵文化財包蔵地_点"
"","","32","2526","135.154532289517","33.9135786895003","埋蔵文化財包蔵地_点"
"","","9","2613","135.158306825748","33.9134558296849","埋蔵文化財包蔵地_点"
"","","1","2595","135.159442467617","33.9141873094631","埋蔵文化財包蔵地_点"
"","","2","2596","135.15991114514","33.9141738453609","埋蔵文化財包蔵地_点"
"","","5","2599","135.161226650687","33.9129212418057","埋蔵文化財包蔵地_点"
"","","4","2598","135.162269637083","33.9129325209225","埋蔵文化財包蔵地_点"
"","","6","2600","135.160602197167","33.9130455605901","埋蔵文化財包蔵地_点"
"","","17","2512","135.154721239818","33.9098622432328","埋蔵文化財包蔵地_点"
"","","23","2518","135.155016313212","33.9071952988048","埋蔵文化財包蔵地_点"
"","","2","2790","135.097384287577","33.9448071121162","埋蔵文化財包蔵地_点"
"","","16","2804","135.077388652778","33.9006777445638","埋蔵文化財包蔵地_点"
"","","20","2769","135.078957958166","33.8986338599415","埋蔵文化財包蔵地_点"
"","","17","2805","135.066605435167","33.9061514011036","埋蔵文化財包蔵地_点"
"","","12","2868","135.119007969899","33.9548765137604","埋蔵文化財包蔵地_点"
"","","18","2806","135.120137065985","33.9278304028304","埋蔵文化財包蔵地_点"
"","","14","2870","135.115325547014","33.9562562679443","埋蔵文化財包蔵地_点"
"","","9","2865","135.119819159526","33.9630041535004","埋蔵文化財包蔵地_点"
"","","8","2864","135.118689760173","33.966480506281","埋蔵文化財包蔵地_点"
"","","4","2792","135.07492159487","33.9301171386304","埋蔵文化財包蔵地_点"
"","","61","2850","135.112316399859","33.9204313720726","埋蔵文化財包蔵地_点"
"","","1","2789","135.095589536802","33.9476644575581","埋蔵文化財包蔵地_点"
"","","15","2803","135.086185747122","33.9092147044945","埋蔵文化財包蔵地_点"
"","","4","2753","135.111273289295","33.8980612757516","埋蔵文化財包蔵地_点"
"","","5","2773","135.116201461863","33.8973785596316","埋蔵文化財包蔵地_点"
"","","6","2755","135.118365071137","33.8968155766587","埋蔵文化財包蔵地_点"
"","","14","2802","135.08454448693","33.9091712848136","埋蔵文化財包蔵地_点"
"","","48","2837","135.082372039537","33.9138644293505","埋蔵文化財包蔵地_点"
"","","11","2799","135.07724440577","33.9200808629901","埋蔵文化財包蔵地_点"
"","","10","2798","135.07991994702","33.9207032213768","埋蔵文化財包蔵地_点"
"","","13","2801","135.083918701166","33.9217818737083","埋蔵文化財包蔵地_点"
"","","12","2800","135.085844329717","33.9245390600044","埋蔵文化財包蔵地_点"
"","","8","2796","135.083547527156","33.9237428608067","埋蔵文化財包蔵地_点"
"","","7","2795","135.082338250928","33.9251118722604","埋蔵文化財包蔵地_点"
"","","9","2797","135.085832204937","33.9224140157162","埋蔵文化財包蔵地_点"
"","","6","2794","135.080296734606","33.9249995922053","埋蔵文化財包蔵地_点"
"","","47","2836","135.07819747504","33.9276880299706","埋蔵文化財包蔵地_点"
"","","16","2872","135.100023459847","33.9681357854091","埋蔵文化財包蔵地_点"
"","","5","2793","135.076371232637","33.928748349081","埋蔵文化財包蔵地_点"
"","","59","2848","135.080059558924","33.9298320565392","埋蔵文化財包蔵地_点"
"","","3","2791","135.075943505077","33.9308125070032","埋蔵文化財包蔵地_点"
"","","53","2842","135.132412782952","33.9498636615502","埋蔵文化財包蔵地_点"
"","","57","2846","135.122404246316","33.9443390426717","埋蔵文化財包蔵地_点"
"","","18","2874","135.138015290145","33.9580980619239","埋蔵文化財包蔵地_点"
"","","54","2843","135.140257602185","33.9551699865056","埋蔵文化財包蔵地_点"
"","","56","2845","135.127168872167","33.9361884456692","埋蔵文化財包蔵地_点"
"","","13","2869","135.130815743374","33.9536368003698","埋蔵文化財包蔵地_点"
"","","10","2866","135.12178784712","33.9620860733847","埋蔵文化財包蔵地_点"
"","","12","2868","135.122031982492","33.9552157233117","埋蔵文化財包蔵地_点"
"","","35","2823","135.144473603878","33.9346549758453","埋蔵文化財包蔵地_点"
"","","55","2844","135.144606898999","33.9566254351056","埋蔵文化財包蔵地_点"
"","","11","2867","135.126919476505","33.9619799222743","埋蔵文化財包蔵地_点"
"","","21","2809","135.130452988997","33.9247878455526","埋蔵文化財包蔵地_点"
"","","37","2825","135.139322371871","33.9375883826123","埋蔵文化財包蔵地_点"
"","","52","2841","135.140390333011","33.9274351528749","埋蔵文化財包蔵地_点"
"","","23","2811","135.135961288012","33.9248399103015","埋蔵文化財包蔵地_点"
"","","22","2810","135.134386453608","33.9261945848319","埋蔵文化財包蔵地_点"
"","","20","2808","135.12883256121","33.9255886507925","埋蔵文化財包蔵地_点"
"","","60","2849","135.12316418496","33.9309469506095","埋蔵文化財包蔵地_点"
"","","3","2779","135.12497288106","33.8986033199341","埋蔵文化財包蔵地_点"
"","","2","2778","135.123977878895","33.8969068243778","埋蔵文化財包蔵地_点"
"","","1","2777","135.125207720206","33.8969438970376","埋蔵文化財包蔵地_点"
"","","17-2","2782","135.142408359713","33.90368991472","埋蔵文化財包蔵地_点"
"","","9","2758","135.129940565855","33.8981324791273","埋蔵文化財包蔵地_点"
"","","7","2776","135.124044889252","33.8981934391329","埋蔵文化財包蔵地_点"
"","","19","2768","135.143457655544","33.9089539204083","埋蔵文化財包蔵地_点"
"","","18","2767","135.141128649835","33.9125006004975","埋蔵文化財包蔵地_点"
"","","63","2852","135.128945156386","33.9054699782965","埋蔵文化財包蔵地_点"
"","","17-1","2781","135.139299028104","33.9028790540046","埋蔵文化財包蔵地_点"
"","","44","2833","135.125522979088","33.9158211120613","埋蔵文化財包蔵地_点"
"","","43","2832","135.124514600694","33.9178125449191","埋蔵文化財包蔵地_点"
"","","17-4","2784","135.138234614885","33.9120181437123","埋蔵文化財包蔵地_点"
"","","17-3","2783","135.142823435453","33.905780308835","埋蔵文化財包蔵地_点"
"","","15","2764","135.144097223679","33.8977931750136","埋蔵文化財包蔵地_点"
"","","16","2765","135.146608056105","33.8959869442101","埋蔵文化財包蔵地_点"
"","","19","2807","135.125748326727","33.9172448555584","埋蔵文化財包蔵地_点"
"","","3","2752","135.079487742475","33.8923019571061","埋蔵文化財包蔵地_点"
"","","21","2770","135.074876464696","33.8901743215546","埋蔵文化財包蔵地_点"
"","","2","2751","135.077966983616","33.8915606793474","埋蔵文化財包蔵地_点"
"","","1","2750","135.063583549746","33.8849627948914","埋蔵文化財包蔵地_点"
"","","62","2851","135.062429565021","33.8850882018873","埋蔵文化財包蔵地_点"
"","","43","2537","135.160624738619","33.8783858206557","埋蔵文化財包蔵地_点"
"","","14","2648","135.162964153195","33.880052467382","埋蔵文化財包蔵地_点"
"","","12","2761","135.147683949067","33.8871566013543","埋蔵文化財包蔵地_点"
"","","3","2637","135.161403919431","33.8788157343302","埋蔵文化財包蔵地_点"
"","","4","2638","135.161251876266","33.8804564528679","埋蔵文化財包蔵地_点"
"","","10","2644","135.159389518523","33.8745620094938","埋蔵文化財包蔵地_点"
"","","20","2654","135.160462351012","33.8775514829729","埋蔵文化財包蔵地_点"
"","","4","2713","135.165663871292","33.8450830441367","埋蔵文化財包蔵地_点"
"","","3","2712","135.164730967711","33.8463867659645","埋蔵文化財包蔵地_点"
"","","46","2540","135.161993110282","33.8671377462973","埋蔵文化財包蔵地_点"
"","","50","2672","135.158009181849","33.8595434812147","埋蔵文化財包蔵地_点"
"","","77","2570","135.160435690072","33.8560064811624","埋蔵文化財包蔵地_点"
"","","51","2545","135.162149203968","33.8589871941848","埋蔵文化財包蔵地_点"
"","","21","2655","135.161098847802","33.876714287607","埋蔵文化財包蔵地_点"
"","","22","2656","135.165718389335","33.8776052940419","埋蔵文化財包蔵地_点"
"","","42","2634","135.166621783068","33.8814485663911","埋蔵文化財包蔵地_点"
