"名称","住所","linkNo","遺跡番号","地図","遺跡名","いせきめい","所在地","種別","時代","立地","遺跡概況","備考","市町村C","経度","緯度","分類"
"","","3108","10-2","40図","東岩代2号墳","0","東岩代","古墳","古墳","海岸段丘","円墳、須恵器、土師器","","19 みなべ町南部地区","135.28161715886","33.7785135270942","埋蔵文化財包蔵地_面"
"","","3112","10-6","40図","東岩代6号墳","0","東岩代","古墳","古墳","海岸段丘","円墳","","19 みなべ町南部地区","135.282323818779","33.7774860752892","埋蔵文化財包蔵地_面"
"","","3109","10-3","40図","東岩代3号墳","0","東岩代","古墳","古墳","海岸段丘","円墳、須恵器、土師器","","19 みなべ町南部地区","135.281601379756","33.7780493789927","埋蔵文化財包蔵地_面"
"","","3114","10-8","40図","東岩代8号墳","0","東岩代","古墳","古墳","海岸段丘","円墳、銅環","","19 みなべ町南部地区","135.281958764035","33.7773401968916","埋蔵文化財包蔵地_面"
"","","3107","10-1","40図","東岩代1号墳","0","東岩代","古墳","古墳","海岸段丘","円墳","","19 みなべ町南部地区","135.28205380109","33.7782020478243","埋蔵文化財包蔵地_面"
"","","3111","10-5","40図","東岩代5号墳","0","東岩代","古墳","古墳","海岸段丘","円墳、須恵器","0","19 みなべ町南部地区","135.28230788557","33.7778309137477","埋蔵文化財包蔵地_面"
"","","3059","8","40図","岩代経塚","いわしろきょうづか","西岩代","経塚","鎌倉","平地","陶壷、合子、和鏡","","19 みなべ町南部地区","135.279529147394","33.7804619664792","埋蔵文化財包蔵地_面"
"","","3042","48","40図","前谷石斧出土地","まえだにせきふしゅつどち","筋927","出土地","縄文","丘陵","泥岩製磨製石斧","0","19 みなべ町南部川地区","135.315241273093","33.7850709545391","埋蔵文化財包蔵地_面"
"","","3137","39-4","40図","芝4号墳","0","芝729","古墳","古墳","平地","円墳","0","19 みなべ町南部地区","135.322255235815","33.7717451561608","埋蔵文化財包蔵地_面"
"","","3136","39-3","40図","芝3号墳","0","芝729","古墳","古墳","平地","円墳、須恵器、土師器","0","19 みなべ町南部地区","135.322096438004","33.771625814976","埋蔵文化財包蔵地_面"
"","","3134","39-1","40図","芝1号墳","0","芝729","古墳","古墳","平地","円墳、横穴式石室、須恵器（提瓶）","0","19 みなべ町南部地区","135.321874211188","33.7715197581787","埋蔵文化財包蔵地_面"
"","","3073","22","40図","桜口遺跡","さくらぐちいせき","山内","出土地","弥生","丘陵","石斧","0","19 みなべ町南部地区","135.310684400504","33.7814439422709","埋蔵文化財包蔵地_面"
"","","2996","2","40図","熊岡経塚","くまおかきょうづか","熊岡599","経塚","鎌倉","丘陵","経筒、合子、刀子","","19 みなべ町南部川地区","135.341265151181","33.7741771567912","埋蔵文化財包蔵地_面"
"","","3119","16-4","40図","目津4号墳","0","山内","古墳","古墳","丘陵","円墳","","19 みなべ町南部地区","135.297518388821","33.7699857883331","埋蔵文化財包蔵地_面"
"","","3098","52","40図","猪野山火葬墳墓","いのやまかそうふんぼ","芝","墳墓","室町","丘陵裾","蔵骨器、五輪塔","0","19 みなべ町南部地区","135.328692089121","33.7718777160999","埋蔵文化財包蔵地_面"
"","","3135","39-2","40図","芝2号墳","0","芝729","古墳","古墳","平地","円墳、勾玉、金環、須恵器","0","19 みなべ町南部地区","135.321667790088","33.7713871298611","埋蔵文化財包蔵地_面"
"","","3138","39-5","40図","芝5号墳","0","芝729","古墳","古墳","平地","不明","0","19 みなべ町南部地区","135.322477467096","33.7718644979491","埋蔵文化財包蔵地_面"
"","","3021","27","40図","天神古銭出土地","てんじんこせんしゅつどち","西本庄1333","出土地","0","河岸段丘","宋銭、陶壷","","19 みなべ町南部川地区","135.329559322419","33.808513088783","埋蔵文化財包蔵地_面"
"","","3412","174","40図","上芳養古銭出土地","かみはやこせんしゅつどち","上芳養","出土地","中世","丘陵","古銭","0","21 田辺市田辺地区","135.36547310736","33.805723295762","埋蔵文化財包蔵地_面"
"","","3001","7","40図","下の尾銅鐸出土地","しものおどうたくしゅつどち","晩稲","出土地","弥生","丘陵","銅鐸、高杯","","19 みなべ町南部川地区","135.338800731077","33.7833399955034","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.31982244342","33.789347447019","埋蔵文化財包蔵地_面"
"","","3028","34","40図","大久保山銅鐸出土地","おおくぼやまどうたくしゅつどち","西本庄421の35","出土地","弥生","丘陵","銅鐸","","19 みなべ町南部川地区","135.320673177449","33.7949961999572","埋蔵文化財包蔵地_面"
"","","3008","14","40図","常楽銅鐸出土地","じょうらくどうたくしゅつどち","晩稲","出土地","弥生","丘陵","銅鐸、弥生土器、石鏃","","19 みなべ町南部川地区","135.338931722336","33.7924429146132","埋蔵文化財包蔵地_面"
"","","3010","16","40図","久地峠銅鐸出土地","くぢとうげどうたくしゅつどち","晩稲","出土地","弥生","丘陵","銅鐸","","19 みなべ町南部川地区","135.339014782036","33.8007501642397","埋蔵文化財包蔵地_面"
"","","3128","35-5","40図","埴田5号墳","0","埴田293","古墳","古墳","丘陵裾","円墳","0","19 みなべ町南部地区","135.330499020517","33.7621349756742","埋蔵文化財包蔵地_面"
"","","3118","16-3","40図","目津3号墳","0","山内","古墳","古墳","丘陵","円墳","","19 みなべ町南部地区","135.298099250234","33.7703722818471","埋蔵文化財包蔵地_面"
"","","3081","30","40図","芝松原火葬墳墓","しばまつばらかそうぼ","芝","墳墓","室町","砂丘","蔵骨器","0","19 みなべ町南部地区","135.32438752015","33.7639869635648","埋蔵文化財包蔵地_面"
"","","3129","35-6","40図","埴田6号墳","0","埴田293","古墳","古墳","丘陵裾","円墳","0","19 みなべ町南部地区","135.330727941147","33.7621986246865","埋蔵文化財包蔵地_面"
"","","3125","35-2","40図","埴田2号墳","0","埴田293","散布地、古墳","古墳","丘陵裾","円墳、横穴式石室（残存）、須恵器、土師器","0","19 みなべ町南部地区","135.330270585356","33.7619668555216","埋蔵文化財包蔵地_面"
"","","2962","15","27図","中木の宝篋印塔","ちゅうぎのほうきょういんとう","高津尾","石塔","室町","丘陵裾","宝篋印塔","0","18 日高川町中津地区","135.301275594979","33.9486734168699","埋蔵文化財包蔵地_面"
"","","3018","24","40図","玉銅鐸出土地","だまどうたくしゅつどち","西本庄1667","出土地","弥生","丘陵","銅鐸","","19 みなべ町南部川地区","135.322377797463","33.8182472057736","埋蔵文化財包蔵地_面"
"","","3409","171","40図","境Ⅲ遺跡","さかいさんいせき","中芳養","出土地","0","山麓","石器","0","21 田辺市田辺地区","135.360012132663","33.7622609473968","埋蔵文化財包蔵地_面"
"","","3413","175","40図","中芳養古銭出土地","なかはやこせんしゅつどち","中芳養","出土地","中世","丘陵","古銭","0","21 田辺市田辺地区","135.350745290814","33.7662593040895","埋蔵文化財包蔵地_面"
"","","3127","35-4","40図","埴田4号墳","0","埴田293","古墳","古墳","丘陵裾","円墳","0","19 みなべ町南部地区","135.330525855609","33.7619075734115","埋蔵文化財包蔵地_面"
"","","3124","35-1","40図","埴田1号墳","0","埴田293","古墳","古墳","丘陵裾","円墳、須恵器","0","19 みなべ町南部地区","135.329631060829","33.7621279185125","埋蔵文化財包蔵地_面"
"","","3126","35-3","40図","埴田3号墳","0","埴田293","古墳","古墳","丘陵裾","円墳","0","19 みなべ町南部地区","135.330440529201","33.7616830871105","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.319528795823","33.7893407925669","埋蔵文化財包蔵地_面"
"","","3116","16-1","40図","目津1号墳","0","山内","古墳","古墳","丘陵","円墳（破壊）、須恵器","","19 みなべ町南部地区","135.297825053782","33.769610617237","埋蔵文化財包蔵地_面"
"","","3117","16-2","40図","目津2号墳","0","山内","古墳","古墳","丘陵","円墳（破壊）、須恵器","","19 みなべ町南部地区","135.299873397588","33.7672741903867","埋蔵文化財包蔵地_面"
"","","3071","20","40図","小目津古墳","こめづこふん","山内","古墳","古墳","平地","ほぼ完存","","19 みなべ町南部地区","135.302604477084","33.7683381071702","埋蔵文化財包蔵地_面"
"","","3023","29","40図","雨乞山銅鐸出土地","あまごいやまどうたくしゅつどち","西本庄294の7","出土地","弥生","丘陵","銅鐸","","19 みなべ町南部川地区","135.321111117149","33.8006912785931","埋蔵文化財包蔵地_面"
"","","3182","36","33図","古井経塚","ふるいきょうづか","古井","経塚","室町","山林","0","0","20 印南町","135.263714530262","33.8555529160238","埋蔵文化財包蔵地_面"
"","","2909","33","32図","弥谷古墳（小熊４号墳）","やだにこふん","小熊","古墳","古墳","丘陵","円墳","0","18 日高川町川辺地区","135.189028197463","33.9110741699285","埋蔵文化財包蔵地_面"
"","","2910","34","32図","実満古墳（小熊５号墳）","じつまんこふん","小熊","古墳","古墳","平地","円墳","0","18 日高川町川辺地区","135.187753964035","33.9087260241307","埋蔵文化財包蔵地_面"
"","","2894","13","32図","地蔵寺山墳墓","じぞうじやまふんぼ","小熊2461","墳墓","奈良","丘陵端","火葬墓、須恵器","0","18 日高川町川辺地区","135.188326574727","33.9138852641744","埋蔵文化財包蔵地_面"
"","","2940","18-9","32図","若野9号墳","0","若野","古墳","古墳","丘陵","円墳、須恵器","0","18 日高川町川辺地区","135.198397199975","33.8985344504016","埋蔵文化財包蔵地_面"
"","","2903","23","32図","和佐経塚","わさきょうづか","和佐1100","経塚","鎌倉","河岸段丘","和鏡、常滑焼壺","0","18 日高川町川辺地区","135.21046533685","33.9022083375794","埋蔵文化財包蔵地_面"
"","","2944","20-2","32図","入野2号墳","0","入野","古墳","古墳","丘陵","円墳","0","18 日高川町川辺地区","135.208468534787","33.9074193697927","埋蔵文化財包蔵地_面"
"","","2945","20-3","32図","入野3号墳","0","入野","古墳","古墳","丘陵","円墳","0","18 日高川町川辺地区","135.20985153716","33.9087226372756","埋蔵文化財包蔵地_面"
"","","2895","14","32図","池田谷墳墓","いけだだにふんぼ","小熊","墳墓","平安","丘陵端","須恵器、蔵骨器","0","18 日高川町川辺地区","135.19288164661","33.9076987442702","埋蔵文化財包蔵地_面"
"","","2939","18-8","32図","若野8号墳","0","若野","古墳","古墳","丘陵","円墳？、剣、須恵器","0","18 日高川町川辺地区","135.201755962418","33.8994717143713","埋蔵文化財包蔵地_面"
"","","2908","32","32図","仏山古墳（小熊３号墳）","ほとけやまこふん","小熊","古墳","古墳","丘陵","円墳","0","18 日高川町川辺地区","135.191625500806","33.907420105366","埋蔵文化財包蔵地_面"
"","","2935","18-4","32図","若野4号墳","0","若野","古墳","古墳","丘陵","円墳、須恵器","0","18 日高川町川辺地区","135.201167735965","33.8987610974958","埋蔵文化財包蔵地_面"
"","","2936","18-5","32図","若野5号墳","0","若野","古墳","古墳","丘陵","円墳、埴輪片","0","18 日高川町川辺地区","135.201795658539","33.8987284788932","埋蔵文化財包蔵地_面"
"","","2937","18-6","32図","若野6号墳","0","若野","古墳","古墳","丘陵","円墳、須恵器","0","18 日高川町川辺地区","135.202144730297","33.8990074775814","埋蔵文化財包蔵地_面"
"","","2943","20-1","32図","入野1号墳","0","入野","古墳","古墳","丘陵","鉄刀","0","18 日高川町川辺地区","135.207491563589","33.9065328013149","埋蔵文化財包蔵地_面"
"","","2934","18-3","32図","若野3号墳","0","若野","古墳","古墳","丘陵","円墳、須恵器","0","18 日高川町川辺地区","135.200039505385","33.8981974623004","埋蔵文化財包蔵地_面"
"","","2938","18-7","32図","若野7号墳","0","若野","古墳","古墳","丘陵","円墳","0","18 日高川町川辺地区","135.202431000375","33.8992660657933","埋蔵文化財包蔵地_面"
"","","2932","18-1","32図","若野1号墳","0","若野","古墳","古墳","丘陵","円墳、横穴式石室、須恵器、鉄鏃、刀子、銅環","0","18 日高川町川辺地区","135.19900078103","33.8988328322761","埋蔵文化財包蔵地_面"
"","","2933","18-2","32図","若野2号墳","0","若野","古墳","古墳","丘陵","円墳","0","18 日高川町川辺地区","135.197940084092","33.898983784152","埋蔵文化財包蔵地_面"
"","","2941","18-10","32図","若野10号墳","0","若野","古墳","古墳","丘陵","円墳","0","18 日高川町川辺地区","135.198519675727","33.8990276343095","埋蔵文化財包蔵地_面"
